2025-04-28 22:06:43,790 INFO    StreamThr :251410 [internal.py:wandb_internal():85] W&B internal server running at pid: 251410, started at: 2025-04-28 22:06:43.790293
2025-04-28 22:06:43,791 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: status
2025-04-28 22:06:43,794 INFO    WriterThread:251410 [datastore.py:open_for_write():87] open: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_220643-6lc45crx/run-6lc45crx.wandb
2025-04-28 22:06:43,794 DEBUG   SenderThread:251410 [sender.py:send():379] send: header
2025-04-28 22:06:43,815 DEBUG   SenderThread:251410 [sender.py:send():379] send: run
2025-04-28 22:06:45,329 INFO    SenderThread:251410 [dir_watcher.py:__init__():211] watching files in: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_220643-6lc45crx/files
2025-04-28 22:06:45,329 INFO    SenderThread:251410 [sender.py:_start_run_threads():1188] run started: 6lc45crx with start time 1745849203.790316
2025-04-28 22:06:45,335 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: check_version
2025-04-28 22:06:45,336 DEBUG   SenderThread:251410 [sender.py:send_request():406] send_request: check_version
2025-04-28 22:06:46,315 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: run_start
2025-04-28 22:06:46,336 DEBUG   HandlerThread:251410 [system_info.py:__init__():26] System info init
2025-04-28 22:06:46,336 DEBUG   HandlerThread:251410 [system_info.py:__init__():41] System info init done
2025-04-28 22:06:46,336 INFO    HandlerThread:251410 [system_monitor.py:start():194] Starting system monitor
2025-04-28 22:06:46,336 INFO    SystemMonitor:251410 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-28 22:06:46,336 INFO    HandlerThread:251410 [system_monitor.py:probe():214] Collecting system info
2025-04-28 22:06:46,337 INFO    SystemMonitor:251410 [interfaces.py:start():188] Started cpu monitoring
2025-04-28 22:06:46,337 INFO    SystemMonitor:251410 [interfaces.py:start():188] Started disk monitoring
2025-04-28 22:06:46,338 INFO    SystemMonitor:251410 [interfaces.py:start():188] Started gpu monitoring
2025-04-28 22:06:46,338 INFO    SystemMonitor:251410 [interfaces.py:start():188] Started memory monitoring
2025-04-28 22:06:46,338 INFO    SystemMonitor:251410 [interfaces.py:start():188] Started network monitoring
2025-04-28 22:06:46,363 DEBUG   HandlerThread:251410 [system_info.py:probe():152] Probing system
2025-04-28 22:06:46,366 DEBUG   HandlerThread:251410 [system_info.py:_probe_git():137] Probing git
2025-04-28 22:06:46,371 DEBUG   HandlerThread:251410 [system_info.py:_probe_git():145] Probing git done
2025-04-28 22:06:46,371 DEBUG   HandlerThread:251410 [system_info.py:probe():200] Probing system done
2025-04-28 22:06:46,371 DEBUG   HandlerThread:251410 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-136-generic-x86_64-with-glibc2.31', 'python': '3.9.21', 'heartbeatAt': '2025-04-28T14:06:46.363058', 'startedAt': '2025-04-28T14:06:43.787395', 'docker': None, 'cuda': None, 'args': ('task=mw-reach',), 'state': 'running', 'program': '/home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/train_with_cprofile.py', 'codePathLocal': None, 'codePath': 'moore_tdmpc/train_with_cprofile.py', 'git': {'remote': 'https://github.com/glue25/Multi-Task-MBRL', 'commit': '8a8f62177b4e3af0a42363999c165f422a90b325'}, 'email': 'sc_levi@163.com', 'root': '/home/levi/Desktop/MOORE-TDMPC', 'host': 'workstation', 'username': 'levi', 'executable': '/home/levi/anaconda3/envs/tdmpc2/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3548.730708333333, 'min': 800.0, 'max': 4950.0}, 'cpu_freq_per_core': [{'current': 5077.151, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 5292.386, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 456.8756866455078, 'used': 395.33580017089844}}, 'gpu': 'NVIDIA GeForce RTX 4090 D', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090 D', 'memory_total': 25757220864}], 'memory': {'total': 62.6057243347168}}
2025-04-28 22:06:46,371 INFO    HandlerThread:251410 [system_monitor.py:probe():224] Finished collecting system info
2025-04-28 22:06:46,371 INFO    HandlerThread:251410 [system_monitor.py:probe():227] Publishing system info
2025-04-28 22:06:46,371 DEBUG   HandlerThread:251410 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2025-04-28 22:06:47,238 DEBUG   HandlerThread:251410 [system_info.py:_save_conda():224] Saving conda packages done
2025-04-28 22:06:47,238 INFO    HandlerThread:251410 [system_monitor.py:probe():229] Finished publishing system info
2025-04-28 22:06:47,240 DEBUG   SenderThread:251410 [sender.py:send():379] send: files
2025-04-28 22:06:47,240 INFO    SenderThread:251410 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2025-04-28 22:06:47,279 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: python_packages
2025-04-28 22:06:47,279 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: stop_status
2025-04-28 22:06:47,280 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-28 22:06:47,280 DEBUG   SenderThread:251410 [sender.py:send_request():406] send_request: python_packages
2025-04-28 22:06:47,280 DEBUG   SenderThread:251410 [sender.py:send_request():406] send_request: stop_status
2025-04-28 22:06:47,330 INFO    Thread-12 :251410 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_220643-6lc45crx/files/conda-environment.yaml
2025-04-28 22:06:47,330 INFO    Thread-12 :251410 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_220643-6lc45crx/files/requirements.txt
2025-04-28 22:06:47,330 INFO    Thread-12 :251410 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_220643-6lc45crx/files/wandb-metadata.json
2025-04-28 22:06:48,293 DEBUG   SenderThread:251410 [sender.py:send():379] send: telemetry
2025-04-28 22:06:48,294 DEBUG   SenderThread:251410 [sender.py:send():379] send: exit
2025-04-28 22:06:48,294 INFO    SenderThread:251410 [sender.py:send_exit():586] handling exit code: 1
2025-04-28 22:06:48,294 INFO    SenderThread:251410 [sender.py:send_exit():588] handling runtime: 1
2025-04-28 22:06:48,295 INFO    SenderThread:251410 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-04-28 22:06:48,295 INFO    SenderThread:251410 [sender.py:send_exit():594] send defer
2025-04-28 22:06:48,295 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: defer
2025-04-28 22:06:48,295 INFO    HandlerThread:251410 [handler.py:handle_request_defer():184] handle defer: 0
2025-04-28 22:06:48,296 DEBUG   SenderThread:251410 [sender.py:send_request():406] send_request: defer
2025-04-28 22:06:48,296 INFO    SenderThread:251410 [sender.py:send_request_defer():610] handle sender defer: 0
2025-04-28 22:06:48,296 INFO    SenderThread:251410 [sender.py:transition_state():614] send defer: 1
2025-04-28 22:06:48,296 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: defer
2025-04-28 22:06:48,296 INFO    HandlerThread:251410 [handler.py:handle_request_defer():184] handle defer: 1
2025-04-28 22:06:48,296 DEBUG   SenderThread:251410 [sender.py:send_request():406] send_request: defer
2025-04-28 22:06:48,296 INFO    SenderThread:251410 [sender.py:send_request_defer():610] handle sender defer: 1
2025-04-28 22:06:48,296 INFO    SenderThread:251410 [sender.py:transition_state():614] send defer: 2
2025-04-28 22:06:48,296 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: defer
2025-04-28 22:06:48,296 INFO    HandlerThread:251410 [handler.py:handle_request_defer():184] handle defer: 2
2025-04-28 22:06:48,296 INFO    HandlerThread:251410 [system_monitor.py:finish():203] Stopping system monitor
2025-04-28 22:06:48,296 INFO    HandlerThread:251410 [interfaces.py:finish():200] Joined cpu monitor
2025-04-28 22:06:48,296 DEBUG   SystemMonitor:251410 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-04-28 22:06:48,296 INFO    HandlerThread:251410 [interfaces.py:finish():200] Joined disk monitor
2025-04-28 22:06:48,296 DEBUG   SystemMonitor:251410 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-04-28 22:06:48,296 DEBUG   SystemMonitor:251410 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-04-28 22:06:48,320 INFO    HandlerThread:251410 [interfaces.py:finish():200] Joined gpu monitor
2025-04-28 22:06:48,320 INFO    HandlerThread:251410 [interfaces.py:finish():200] Joined memory monitor
2025-04-28 22:06:48,321 INFO    HandlerThread:251410 [interfaces.py:finish():200] Joined network monitor
2025-04-28 22:06:48,321 DEBUG   SenderThread:251410 [sender.py:send_request():406] send_request: defer
2025-04-28 22:06:48,321 INFO    SenderThread:251410 [sender.py:send_request_defer():610] handle sender defer: 2
2025-04-28 22:06:48,321 INFO    SenderThread:251410 [sender.py:transition_state():614] send defer: 3
2025-04-28 22:06:48,321 DEBUG   SenderThread:251410 [sender.py:send():379] send: stats
2025-04-28 22:06:48,321 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: defer
2025-04-28 22:06:48,321 INFO    HandlerThread:251410 [handler.py:handle_request_defer():184] handle defer: 3
2025-04-28 22:06:48,321 DEBUG   SenderThread:251410 [sender.py:send_request():406] send_request: defer
2025-04-28 22:06:48,321 INFO    SenderThread:251410 [sender.py:send_request_defer():610] handle sender defer: 3
2025-04-28 22:06:48,321 INFO    SenderThread:251410 [sender.py:transition_state():614] send defer: 4
2025-04-28 22:06:48,321 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: defer
2025-04-28 22:06:48,321 INFO    HandlerThread:251410 [handler.py:handle_request_defer():184] handle defer: 4
2025-04-28 22:06:48,321 DEBUG   SenderThread:251410 [sender.py:send_request():406] send_request: defer
2025-04-28 22:06:48,321 INFO    SenderThread:251410 [sender.py:send_request_defer():610] handle sender defer: 4
2025-04-28 22:06:48,321 INFO    SenderThread:251410 [sender.py:transition_state():614] send defer: 5
2025-04-28 22:06:48,321 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: defer
2025-04-28 22:06:48,321 INFO    HandlerThread:251410 [handler.py:handle_request_defer():184] handle defer: 5
2025-04-28 22:06:48,322 DEBUG   SenderThread:251410 [sender.py:send():379] send: summary
2025-04-28 22:06:48,322 INFO    SenderThread:251410 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-04-28 22:06:48,322 DEBUG   SenderThread:251410 [sender.py:send_request():406] send_request: defer
2025-04-28 22:06:48,322 INFO    SenderThread:251410 [sender.py:send_request_defer():610] handle sender defer: 5
2025-04-28 22:06:48,322 INFO    SenderThread:251410 [sender.py:transition_state():614] send defer: 6
2025-04-28 22:06:48,322 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: defer
2025-04-28 22:06:48,322 INFO    HandlerThread:251410 [handler.py:handle_request_defer():184] handle defer: 6
2025-04-28 22:06:48,322 DEBUG   SenderThread:251410 [sender.py:send_request():406] send_request: defer
2025-04-28 22:06:48,322 INFO    SenderThread:251410 [sender.py:send_request_defer():610] handle sender defer: 6
2025-04-28 22:06:48,323 DEBUG   HandlerThread:251410 [handler.py:handle_request():158] handle_request: status_report
