2025-04-19 02:15:51,549 INFO    StreamThr :3077818 [internal.py:wandb_internal():85] W&B internal server running at pid: 3077818, started at: 2025-04-19 02:15:51.549194
2025-04-19 02:15:51,550 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: status
2025-04-19 02:15:51,553 INFO    WriterThread:3077818 [datastore.py:open_for_write():87] open: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/run-gzs44chh.wandb
2025-04-19 02:15:51,553 DEBUG   SenderThread:3077818 [sender.py:send():379] send: header
2025-04-19 02:15:51,553 DEBUG   SenderThread:3077818 [sender.py:send():379] send: run
2025-04-19 02:15:52,530 INFO    SenderThread:3077818 [dir_watcher.py:__init__():211] watching files in: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files
2025-04-19 02:15:52,530 INFO    SenderThread:3077818 [sender.py:_start_run_threads():1188] run started: gzs44chh with start time 1745000151.549149
2025-04-19 02:15:52,535 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: check_version
2025-04-19 02:15:52,535 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: check_version
2025-04-19 02:15:52,872 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: run_start
2025-04-19 02:15:52,894 DEBUG   HandlerThread:3077818 [system_info.py:__init__():26] System info init
2025-04-19 02:15:52,894 DEBUG   HandlerThread:3077818 [system_info.py:__init__():41] System info init done
2025-04-19 02:15:52,894 INFO    HandlerThread:3077818 [system_monitor.py:start():194] Starting system monitor
2025-04-19 02:15:52,894 INFO    SystemMonitor:3077818 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-19 02:15:52,894 INFO    HandlerThread:3077818 [system_monitor.py:probe():214] Collecting system info
2025-04-19 02:15:52,895 INFO    SystemMonitor:3077818 [interfaces.py:start():188] Started cpu monitoring
2025-04-19 02:15:52,896 INFO    SystemMonitor:3077818 [interfaces.py:start():188] Started disk monitoring
2025-04-19 02:15:52,896 INFO    SystemMonitor:3077818 [interfaces.py:start():188] Started gpu monitoring
2025-04-19 02:15:52,897 INFO    SystemMonitor:3077818 [interfaces.py:start():188] Started memory monitoring
2025-04-19 02:15:52,897 INFO    SystemMonitor:3077818 [interfaces.py:start():188] Started network monitoring
2025-04-19 02:15:52,921 DEBUG   HandlerThread:3077818 [system_info.py:probe():152] Probing system
2025-04-19 02:15:52,924 DEBUG   HandlerThread:3077818 [gitlib.py:_init_repo():56] git repository is invalid
2025-04-19 02:15:52,924 DEBUG   HandlerThread:3077818 [system_info.py:probe():200] Probing system done
2025-04-19 02:15:52,924 DEBUG   HandlerThread:3077818 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-134-generic-x86_64-with-glibc2.31', 'python': '3.9.21', 'heartbeatAt': '2025-04-18T18:15:52.921393', 'startedAt': '2025-04-18T18:15:51.546142', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/levi/Documents/MOORE-TDMPC/moore_tdmpc/train_moore.py', 'codePathLocal': None, 'host': 'workstation', 'username': 'levi', 'executable': '/home/levi/anaconda3/envs/tdmpc2/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3636.513916666667, 'min': 800.0, 'max': 4950.0}, 'cpu_freq_per_core': [{'current': 5276.337, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 5300.0, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5400.0}, {'current': 5299.997, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 456.8756866455078, 'used': 417.5632858276367}}, 'gpu': 'NVIDIA GeForce RTX 4090 D', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090 D', 'memory_total': 25757220864}], 'memory': {'total': 62.60572814941406}}
2025-04-19 02:15:52,924 INFO    HandlerThread:3077818 [system_monitor.py:probe():224] Finished collecting system info
2025-04-19 02:15:52,924 INFO    HandlerThread:3077818 [system_monitor.py:probe():227] Publishing system info
2025-04-19 02:15:52,924 DEBUG   HandlerThread:3077818 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2025-04-19 02:15:53,531 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/conda-environment.yaml
2025-04-19 02:15:53,791 DEBUG   HandlerThread:3077818 [system_info.py:_save_conda():224] Saving conda packages done
2025-04-19 02:15:53,791 INFO    HandlerThread:3077818 [system_monitor.py:probe():229] Finished publishing system info
2025-04-19 02:15:53,792 DEBUG   SenderThread:3077818 [sender.py:send():379] send: files
2025-04-19 02:15:53,793 INFO    SenderThread:3077818 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2025-04-19 02:15:53,833 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: python_packages
2025-04-19 02:15:53,834 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: stop_status
2025-04-19 02:15:53,834 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: python_packages
2025-04-19 02:15:53,834 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: stop_status
2025-04-19 02:15:53,835 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-19 02:15:54,531 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/conda-environment.yaml
2025-04-19 02:15:54,531 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/requirements.txt
2025-04-19 02:15:54,531 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/wandb-metadata.json
2025-04-19 02:15:54,551 DEBUG   SenderThread:3077818 [sender.py:send():379] send: telemetry
2025-04-19 02:15:54,834 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-19 02:15:55,531 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/output.log
2025-04-19 02:15:55,834 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-19 02:15:56,552 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: status_report
2025-04-19 02:15:56,834 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-19 02:15:57,532 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/output.log
2025-04-19 02:15:57,834 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-19 02:15:58,849 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-19 02:15:59,149 DEBUG   SenderThread:3077818 [sender.py:send():379] send: exit
2025-04-19 02:15:59,149 INFO    SenderThread:3077818 [sender.py:send_exit():586] handling exit code: 1
2025-04-19 02:15:59,149 INFO    SenderThread:3077818 [sender.py:send_exit():588] handling runtime: 6
2025-04-19 02:15:59,149 INFO    SenderThread:3077818 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-04-19 02:15:59,150 INFO    SenderThread:3077818 [sender.py:send_exit():594] send defer
2025-04-19 02:15:59,150 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: defer
2025-04-19 02:15:59,150 INFO    HandlerThread:3077818 [handler.py:handle_request_defer():184] handle defer: 0
2025-04-19 02:15:59,150 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: defer
2025-04-19 02:15:59,150 INFO    SenderThread:3077818 [sender.py:send_request_defer():610] handle sender defer: 0
2025-04-19 02:15:59,150 INFO    SenderThread:3077818 [sender.py:transition_state():614] send defer: 1
2025-04-19 02:15:59,150 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: defer
2025-04-19 02:15:59,150 INFO    HandlerThread:3077818 [handler.py:handle_request_defer():184] handle defer: 1
2025-04-19 02:15:59,150 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: defer
2025-04-19 02:15:59,150 INFO    SenderThread:3077818 [sender.py:send_request_defer():610] handle sender defer: 1
2025-04-19 02:15:59,150 INFO    SenderThread:3077818 [sender.py:transition_state():614] send defer: 2
2025-04-19 02:15:59,150 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: defer
2025-04-19 02:15:59,150 INFO    HandlerThread:3077818 [handler.py:handle_request_defer():184] handle defer: 2
2025-04-19 02:15:59,150 INFO    HandlerThread:3077818 [system_monitor.py:finish():203] Stopping system monitor
2025-04-19 02:15:59,150 INFO    HandlerThread:3077818 [interfaces.py:finish():200] Joined cpu monitor
2025-04-19 02:15:59,151 INFO    HandlerThread:3077818 [interfaces.py:finish():200] Joined disk monitor
2025-04-19 02:15:59,151 DEBUG   SystemMonitor:3077818 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-04-19 02:15:59,151 DEBUG   SystemMonitor:3077818 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-04-19 02:15:59,151 DEBUG   SystemMonitor:3077818 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-04-19 02:15:59,187 INFO    HandlerThread:3077818 [interfaces.py:finish():200] Joined gpu monitor
2025-04-19 02:15:59,187 INFO    HandlerThread:3077818 [interfaces.py:finish():200] Joined memory monitor
2025-04-19 02:15:59,187 INFO    HandlerThread:3077818 [interfaces.py:finish():200] Joined network monitor
2025-04-19 02:15:59,187 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: defer
2025-04-19 02:15:59,187 INFO    SenderThread:3077818 [sender.py:send_request_defer():610] handle sender defer: 2
2025-04-19 02:15:59,187 INFO    SenderThread:3077818 [sender.py:transition_state():614] send defer: 3
2025-04-19 02:15:59,187 DEBUG   SenderThread:3077818 [sender.py:send():379] send: stats
2025-04-19 02:15:59,187 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: defer
2025-04-19 02:15:59,188 INFO    HandlerThread:3077818 [handler.py:handle_request_defer():184] handle defer: 3
2025-04-19 02:15:59,188 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: defer
2025-04-19 02:15:59,188 INFO    SenderThread:3077818 [sender.py:send_request_defer():610] handle sender defer: 3
2025-04-19 02:15:59,188 INFO    SenderThread:3077818 [sender.py:transition_state():614] send defer: 4
2025-04-19 02:15:59,188 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: defer
2025-04-19 02:15:59,188 INFO    HandlerThread:3077818 [handler.py:handle_request_defer():184] handle defer: 4
2025-04-19 02:15:59,188 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: defer
2025-04-19 02:15:59,188 INFO    SenderThread:3077818 [sender.py:send_request_defer():610] handle sender defer: 4
2025-04-19 02:15:59,188 INFO    SenderThread:3077818 [sender.py:transition_state():614] send defer: 5
2025-04-19 02:15:59,188 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: defer
2025-04-19 02:15:59,189 INFO    HandlerThread:3077818 [handler.py:handle_request_defer():184] handle defer: 5
2025-04-19 02:15:59,189 DEBUG   SenderThread:3077818 [sender.py:send():379] send: summary
2025-04-19 02:15:59,189 INFO    SenderThread:3077818 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-04-19 02:15:59,189 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: defer
2025-04-19 02:15:59,189 INFO    SenderThread:3077818 [sender.py:send_request_defer():610] handle sender defer: 5
2025-04-19 02:15:59,189 INFO    SenderThread:3077818 [sender.py:transition_state():614] send defer: 6
2025-04-19 02:15:59,189 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: defer
2025-04-19 02:15:59,189 INFO    HandlerThread:3077818 [handler.py:handle_request_defer():184] handle defer: 6
2025-04-19 02:15:59,189 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: defer
2025-04-19 02:15:59,189 INFO    SenderThread:3077818 [sender.py:send_request_defer():610] handle sender defer: 6
2025-04-19 02:15:59,192 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: status_report
2025-04-19 02:15:59,332 ERROR   wandb-upload_0:3077818 [internal_api.py:upload_file():2887] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/OA-MBRL/moore-tdmpc2/gzs44chh/wandb-metadata.json?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com%2F20250418%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250418T181554Z&X-Goog-Expires=86399&X-Goog-Signature=52b12a09760d5e6452c23aecdb8a56d01bb48f6b448ee0acf19724584f988240cfc0078ef3e512b70d9971ce497a675dc30969219af6fec6b6573a585a93a187430dea13f7ce46a6a719ca01b27f87264e77e373de3e45b5cdd4fd21bf9c2005ab4cbad1cf210a7d3b9913d2cd342707ebd86875b6ad0a7c9243f5f598a477b85fa4962fbfe414b148d1a75829f46008e8f20d55371d3ec3bf22d1845d5cfdc3f2514df7660aea89e66ad50e8c4ac6e3c7465331fb7f5358dbc4ba08e236771cfb27b4fd513831ef4a1b58cb77c0ab2a755ab363fe42c20f3a8253a3b593f7b760734c0d5ba7cf54020a28abaf21f74acadf4e8cd68153cf58a04a15ad1ad73b&X-Goog-SignedHeaders=host&X-User=levi1024: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2025-04-19 02:15:59,332 ERROR   wandb-upload_0:3077818 [internal_api.py:upload_file():2889] upload_file request headers: {'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '3551'}
2025-04-19 02:15:59,332 ERROR   wandb-upload_0:3077818 [internal_api.py:upload_file():2891] upload_file response body: ''
2025-04-19 02:15:59,495 INFO    SenderThread:3077818 [sender.py:transition_state():614] send defer: 7
2025-04-19 02:15:59,495 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: defer
2025-04-19 02:15:59,495 INFO    HandlerThread:3077818 [handler.py:handle_request_defer():184] handle defer: 7
2025-04-19 02:15:59,495 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: defer
2025-04-19 02:15:59,495 INFO    SenderThread:3077818 [sender.py:send_request_defer():610] handle sender defer: 7
2025-04-19 02:15:59,532 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/config.yaml
2025-04-19 02:15:59,532 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/output.log
2025-04-19 02:15:59,532 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/wandb-summary.json
2025-04-19 02:16:00,149 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: poll_exit
2025-04-19 02:16:01,533 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/output.log
2025-04-19 02:16:02,562 INFO    SenderThread:3077818 [sender.py:transition_state():614] send defer: 8
2025-04-19 02:16:02,562 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: poll_exit
2025-04-19 02:16:02,562 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: defer
2025-04-19 02:16:02,562 INFO    HandlerThread:3077818 [handler.py:handle_request_defer():184] handle defer: 8
2025-04-19 02:16:02,562 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: defer
2025-04-19 02:16:02,562 INFO    SenderThread:3077818 [sender.py:send_request_defer():610] handle sender defer: 8
2025-04-19 02:16:02,562 INFO    SenderThread:3077818 [job_builder.py:build():440] Attempting to build job artifact
2025-04-19 02:16:02,563 INFO    SenderThread:3077818 [job_builder.py:_get_source_type():580] no source found
2025-04-19 02:16:02,563 INFO    SenderThread:3077818 [sender.py:transition_state():614] send defer: 9
2025-04-19 02:16:02,563 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: defer
2025-04-19 02:16:02,563 INFO    HandlerThread:3077818 [handler.py:handle_request_defer():184] handle defer: 9
2025-04-19 02:16:02,563 DEBUG   SenderThread:3077818 [sender.py:send_request():406] send_request: defer
2025-04-19 02:16:02,563 INFO    SenderThread:3077818 [sender.py:send_request_defer():610] handle sender defer: 9
2025-04-19 02:16:02,563 INFO    SenderThread:3077818 [dir_watcher.py:finish():358] shutting down directory watcher
2025-04-19 02:16:03,150 DEBUG   HandlerThread:3077818 [handler.py:handle_request():158] handle_request: poll_exit
2025-04-19 02:16:03,533 INFO    Thread-12 :3077818 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/output.log
2025-04-19 02:16:03,534 INFO    SenderThread:3077818 [dir_watcher.py:finish():388] scan: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files
2025-04-19 02:16:03,534 INFO    SenderThread:3077818 [dir_watcher.py:finish():402] scan save: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/conda-environment.yaml conda-environment.yaml
2025-04-19 02:16:03,534 INFO    SenderThread:3077818 [dir_watcher.py:finish():402] scan save: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/wandb-summary.json wandb-summary.json
2025-04-19 02:16:03,536 INFO    SenderThread:3077818 [dir_watcher.py:finish():402] scan save: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/output.log output.log
2025-04-19 02:16:03,536 INFO    SenderThread:3077818 [dir_watcher.py:finish():402] scan save: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_021551-gzs44chh/files/config.yaml config.yaml
