2025-04-19 01:26:43,427 INFO    StreamThr :3067262 [internal.py:wandb_internal():85] W&B internal server running at pid: 3067262, started at: 2025-04-19 01:26:43.426993
2025-04-19 01:26:43,428 DEBUG   HandlerThread:3067262 [handler.py:handle_request():158] handle_request: status
2025-04-19 01:26:43,430 INFO    WriterThread:3067262 [datastore.py:open_for_write():87] open: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_012643-s7fkipaz/run-s7fkipaz.wandb
2025-04-19 01:26:43,431 DEBUG   SenderThread:3067262 [sender.py:send():379] send: header
2025-04-19 01:26:43,431 DEBUG   SenderThread:3067262 [sender.py:send():379] send: run
2025-04-19 01:26:46,360 INFO    SenderThread:3067262 [dir_watcher.py:__init__():211] watching files in: /home/levi/Documents/MOORE-TDMPC/moore_tdmpc/logs/mt30/42/moore-tdmpc2-mt30/wandb/run-20250419_012643-s7fkipaz/files
2025-04-19 01:26:46,360 INFO    SenderThread:3067262 [sender.py:_start_run_threads():1188] run started: s7fkipaz with start time 1744997203.426937
2025-04-19 01:26:46,364 DEBUG   HandlerThread:3067262 [handler.py:handle_request():158] handle_request: check_version
2025-04-19 01:26:46,364 DEBUG   SenderThread:3067262 [sender.py:send_request():406] send_request: check_version
2025-04-19 01:26:49,867 DEBUG   HandlerThread:3067262 [handler.py:handle_request():158] handle_request: status_report
2025-04-19 01:26:49,869 DEBUG   HandlerThread:3067262 [handler.py:handle_request():158] handle_request: run_start
2025-04-19 01:26:49,890 DEBUG   HandlerThread:3067262 [system_info.py:__init__():26] System info init
2025-04-19 01:26:49,890 DEBUG   HandlerThread:3067262 [system_info.py:__init__():41] System info init done
2025-04-19 01:26:49,890 INFO    HandlerThread:3067262 [system_monitor.py:start():194] Starting system monitor
2025-04-19 01:26:49,890 INFO    SystemMonitor:3067262 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-19 01:26:49,890 INFO    HandlerThread:3067262 [system_monitor.py:probe():214] Collecting system info
2025-04-19 01:26:49,891 INFO    SystemMonitor:3067262 [interfaces.py:start():188] Started cpu monitoring
2025-04-19 01:26:49,891 INFO    SystemMonitor:3067262 [interfaces.py:start():188] Started disk monitoring
2025-04-19 01:26:49,892 INFO    SystemMonitor:3067262 [interfaces.py:start():188] Started gpu monitoring
2025-04-19 01:26:49,892 INFO    SystemMonitor:3067262 [interfaces.py:start():188] Started memory monitoring
2025-04-19 01:26:49,892 INFO    SystemMonitor:3067262 [interfaces.py:start():188] Started network monitoring
2025-04-19 01:26:49,932 DEBUG   HandlerThread:3067262 [system_info.py:probe():152] Probing system
2025-04-19 01:26:49,935 DEBUG   HandlerThread:3067262 [gitlib.py:_init_repo():56] git repository is invalid
